0none/195none,0
0none/196none,0
0none/197none,0
0none/198none,0
0none/199none,0
0none/200none,0
0none/201none,0
0none/202none,0
0none/203none,0
0none/204none,0
0none/205none,0
0none/206none,0
0none/207none,0
0none/208none,0
0none/209none,0
0none/210none,0
0none/211none,0
0none/212none,0
0none/213none,0
0none/214none,0
0none/215none,0
0none/216none,0
0none/217none,0
0none/218none,0
0none/219none,0
0none/220none,0
0none/221none,0
0none/222none,0
0none/223none,0
0none/224none,0
0none/225none,0
0none/226none,0
0none/227none,0
0none/228none,0
0none/229none,0
0none/230none,0
0none/231none,0
0none/232none,0
0none/233none,0
0none/234none,0
0none/235none,0
0none/236none,0
0none/237none,0
0none/238none,0
0none/239none,0
0none/240none,0
0none/241none,0
0none/242none,0
0none/243none,0
0none/244none,0
0none/245none,0
0none/246none,0
0none/247none,0
0none/248none,0
0none/249none,0
0none/250none,0
0none/251none,0
0none/252none,0
0none/253none,0
0none/254none,0
0none/255none,0
0none/256none,0
0none/257none,0
0none/258none,0
0none/259none,0
0none/260none,0
0none/261none,0
0none/262none,0
0none/263none,0
0none/264none,0
0none/265none,0
0none/266none,0
0none/267none,0
0none/268none,0
0none/269none,0
0none/270none,0
0none/271none,0
0none/272none,0
0none/273none,0
0none/274none,0
0none/275none,0
0none/276none,0
0none/277none,0
0none/278none,0
0none/279none,0
0none/280none,0
0none/281none,0
0none/282none,0
0none/283none,0
0none/284none,0
0none/285none,0
0none/286none,0
0none/287none,0
0none/288none,0
0none/289none,0
0none/290none,0
0none/291none,0
0none/292none,0
0none/293none,0
0none/294none,0
0none/295none,0
0none/296none,0
0none/297none,0
0none/298none,0
0none/299none,0
0none/300none,0
0none/301none,0
0none/302none,0
0none/303none,0
0none/304none,0
0none/305none,0
0none/306none,0
0none/307none,0
0none/308none,0
0none/309none,0
0none/310none,0
0none/311none,0
0none/312none,0
0none/313none,0
0none/314none,0
0none/315none,0
0none/316none,0
0none/317none,0
0none/318none,0
0none/319none,0
0none/320none,0
0none/321none,0
0none/322none,0
0none/323none,0
0none/324none,0
0none/325none,0
0none/326none,0
0none/327none,0
0none/328none,0
0none/329none,0
0none/330none,0
0none/331none,0
0none/332none,0
0none/333none,0
0none/334none,0
0none/335none,0
0none/336none,0
0none/337none,0
0none/338none,0
0none/339none,0
0none/340none,0
0none/341none,0
0none/342none,0
0none/343none,0
0none/344none,0
0none/345none,0
0none/346none,0
0none/347none,0
0none/348none,0
0none/349none,0
0none/350none,0
0none/351none,0
0none/352none,0
0none/353none,0
0none/354none,0
0none/355none,0
0none/356none,0
0none/357none,0
0none/358none,0
0none/359none,0
0none/360none,0
0none/361none,0
0none/362none,0
0none/363none,0
0none/364none,0
0none/365none,0
0none/366none,0
0none/367none,0
0none/368none,0
0none/369none,0
0none/370none,0
0none/371none,0
0none/372none,0
0none/373none,0
0none/374none,0
0none/375none,0
0none/376none,0
0none/377none,0
0none/378none,0
0none/379none,0
0none/380none,0
0none/381none,0
0none/382none,0
0none/383none,0
0none/384none,0
0none/385none,0
0none/386none,0
0none/387none,0
0none/388none,0
0none/389none,0
0none/390none,0
0none/391none,0
0none/392none,0
0none/393none,0
0none/394none,0
0none/395none,0
0none/396none,0
0none/397none,0
0none/398none,0
0none/399none,0
0none/400none,0
0none/401none,0
0none/402none,0
0none/403none,0
0none/404none,0
0none/405none,0
0none/406none,0
0none/407none,0
0none/408none,0
0none/409none,0
0none/410none,0
0none/411none,0
0none/412none,0
0none/413none,0
0none/414none,0
0none/415none,0
0none/416none,0
0none/417none,0
0none/418none,0
0none/419none,0
0none/420none,0
0none/421none,0
0none/422none,0
0none/423none,0
0none/424none,0
0none/425none,0
0none/426none,0
0none/427none,0
0none/428none,0
0none/429none,0
0none/430none,0
0none/431none,0
0none/432none,0
0none/433none,0
0none/434none,0
0none/435none,0
0none/436none,0
0none/437none,0
0none/438none,0
0none/439none,0
0none/440none,0
0none/441none,0
0none/442none,0
0none/443none,0
0none/444none,0
0none/445none,0
0none/446none,0
0none/447none,0
0none/448none,0
0none/449none,0
0none/450none,0
0none/451none,0
0none/452none,0
0none/453none,0
0none/454none,0
0none/455none,0
0none/456none,0
0none/457none,0
0none/458none,0
0none/459none,0
0none/460none,0
0none/461none,0
0none/462none,0
0none/463none,0
0none/464none,0
0none/465none,0
0none/466none,0
0none/467none,0
0none/468none,0
0none/469none,0
0none/470none,0
0none/471none,0
0none/472none,0
0none/473none,0
0none/474none,0
0none/475none,0
0none/476none,0
0none/477none,0
0none/478none,0
0none/479none,0
0none/480none,0
0none/481none,0
0none/482none,0
0none/483none,0
0none/484none,0
0none/485none,0
0none/486none,0
0none/487none,0
0none/488none,0
0none/489none,0
0none/490none,0
0none/491none,0
0none/492none,0
0none/493none,0
0none/494none,0
0none/495none,0
0none/496none,0
0none/497none,0
0none/498none,0
0none/499none,0
0none/500none,0
0none/501none,0
0none/502none,0
0none/503none,0
0none/504none,0
0none/505none,0
0none/506none,0
0none/507none,0
0none/508none,0
0none/509none,0
0none/510none,0
0none/511none,0
0none/512none,0
0none/513none,0
0none/514none,0
0none/515none,0
0none/516none,0
0none/517none,0
0none/518none,0
0none/519none,0
0none/520none,0
0none/521none,0
0none/522none,0
0none/523none,0
0none/524none,0
0none/525none,0
0none/526none,0
0none/527none,0
0none/528none,0
0none/529none,0
0none/530none,0
0none/531none,0
0none/532none,0
0none/533none,0
0none/534none,0
0none/535none,0
0none/536none,0
0none/537none,0
0none/538none,0
0none/539none,0
0none/540none,0
0none/541none,0
0none/542none,0
0none/543none,0
0none/544none,0
0none/545none,0
0none/546none,0
0none/547none,0
0none/548none,0
0none/549none,0
0none/550none,0
0none/551none,0
0none/552none,0
0none/553none,0
0none/554none,0
0none/555none,0
0none/556none,0
0none/557none,0
0none/558none,0
0none/559none,0
0none/560none,0
0none/561none,0
0none/562none,0
0none/563none,0
0none/564none,0
0none/565none,0
0none/566none,0
0none/567none,0
0none/568none,0
0none/569none,0
0none/570none,0
0none/571none,0
0none/572none,0
0none/573none,0
0none/574none,0
0none/575none,0
0none/576none,0
0none/577none,0
0none/578none,0
0none/579none,0
0none/580none,0
0none/581none,0
0none/582none,0
0none/583none,0
0none/584none,0
0none/585none,0
0none/586none,0
0none/587none,0
0none/588none,0
0none/589none,0
0none/590none,0
0none/591none,0
0none/592none,0
0none/593none,0
0none/594none,0
0none/595none,0
0none/596none,0
0none/597none,0
0none/598none,0
0none/599none,0
0none/600none,0
0none/601none,0
0none/602none,0
0none/603none,0
0none/604none,0
0none/605none,0
0none/606none,0
0none/607none,0
0none/608none,0
0none/609none,0
0none/610none,0
0none/611none,0
0none/612none,0
0none/613none,0
0none/614none,0
0none/615none,0
0none/616none,0
0none/617none,0
0none/618none,0
0none/619none,0
0none/620none,0
0none/621none,0
0none/622none,0
0none/623none,0
0none/624none,0
0none/625none,0
0none/626none,0
0none/627none,0
0none/628none,0
0none/629none,0
0none/630none,0
0none/631none,0
0none/632none,0
0none/633none,0
0none/634none,0
0none/635none,0
0none/636none,0
0none/637none,0
0none/638none,0
0none/639none,0
0none/640none,0
0none/641none,0
0none/642none,0
0none/643none,0
0none/644none,0
0none/645none,0
0none/646none,0
0none/647none,0
0none/648none,0
0none/649none,0
0none/650none,0
0none/651none,0
0none/652none,0
0none/653none,0
0none/654none,0
0none/655none,0
0none/656none,0
0none/657none,0
0none/658none,0
0none/659none,0
0none/660none,0
0none/661none,0
0none/662none,0
0none/663none,0
0none/664none,0
0none/665none,0
0none/666none,0
0none/667none,0
0none/668none,0
0none/669none,0
0none/670none,0
0none/671none,0
0none/672none,0
0none/673none,0
0none/674none,0
0none/675none,0
0none/676none,0
0none/677none,0
0none/678none,0
0none/679none,0
0none/680none,0
0none/681none,0
0none/682none,0
0none/683none,0
0none/684none,0
0none/685none,0
0none/686none,0
0none/687none,0
0none/688none,0
0none/689none,0
0none/690none,0
0none/691none,0
0none/692none,0
0none/693none,0
0none/694none,0
0none/695none,0
0none/696none,0
0none/697none,0
0none/698none,0
0none/699none,0
0none/700none,0
0none/701none,0
0none/702none,0
0none/703none,0
0none/704none,0
0none/705none,0
0none/706none,0
0none/707none,0
0none/708none,0
0none/709none,0
0none/710none,0
0none/711none,0
0none/712none,0
0none/713none,0
0none/714none,0
0none/715none,0
0none/716none,0
0none/717none,0
0none/718none,0
0none/719none,0
0none/720none,0
0none/721none,0
0none/722none,0
0none/723none,0
0none/724none,0
0none/725none,0
0none/726none,0
0none/727none,0
0none/728none,0
0none/729none,0
0none/730none,0
0none/731none,0
0none/732none,0
0none/733none,0
0none/734none,0
0none/735none,0
0none/736none,0
0none/737none,0
0none/738none,0
0none/739none,0
0none/740none,0
0none/741none,0
0none/742none,0
0none/743none,0
0none/744none,0
0none/745none,0
0none/746none,0
0none/747none,0
0none/748none,0
0none/749none,0
0none/750none,0
0none/751none,0
0none/752none,0
0none/753none,0
0none/754none,0
0none/755none,0
0none/756none,0
0none/757none,0
0none/758none,0
0none/759none,0
0none/760none,0
0none/761none,0
0none/762none,0
0none/763none,0
0none/764none,0
0none/765none,0
0none/766none,0
0none/767none,0
0none/768none,0
0none/769none,0
0none/770none,0
0none/771none,0
0none/772none,0
0none/773none,0
0none/774none,0
0none/775none,0
0none/776none,0
0none/777none,0
0none/778none,0
0none/779none,0
0none/780none,0
0none/781none,0
0none/782none,0
0none/783none,0
0none/784none,0
0none/785none,0
0none/786none,0
0none/787none,0
0none/788none,0
0none/789none,0
0none/790none,0
0none/791none,0
0none/792none,0
0none/793none,0
0none/794none,0
0none/795none,0
0none/796none,0
0none/797none,0
0none/798none,0
0none/799none,0
0none/800none,0
0none/801none,0
0none/802none,0
0none/803none,0
0none/804none,0
0none/805none,0
0none/806none,0
0none/807none,0
0none/808none,0
0none/809none,0
0none/810none,0
0none/811none,0
0none/812none,0
0none/813none,0
0none/814none,0
0none/815none,0
0none/816none,0
0none/817none,0
0none/818none,0
0none/819none,0
0none/820none,0
0none/821none,0
0none/822none,0
0none/823none,0
0none/824none,0
0none/825none,0
0none/826none,0
0none/827none,0
0none/828none,0
0none/829none,0
0none/830none,0
0none/831none,0
0none/832none,0
0none/833none,0
0none/834none,0
0none/835none,0
0none/836none,0
0none/837none,0
0none/838none,0
0none/839none,0
0none/840none,0
0none/841none,0
0none/842none,0
0none/843none,0
0none/844none,0
0none/845none,0
0none/846none,0
0none/847none,0
0none/848none,0
0none/849none,0
0none/850none,0
0none/851none,0
0none/852none,0
0none/853none,0
0none/854none,0
0none/855none,0
0none/856none,0
0none/857none,0
0none/858none,0
0none/859none,0
0none/860none,0
0none/861none,0
0none/862none,0
0none/863none,0
0none/864none,0
0none/865none,0
0none/866none,0
0none/867none,0
0none/868none,0
0none/869none,0
0none/870none,0
0none/871none,0
0none/872none,0
0none/873none,0
0none/874none,0
0none/875none,0
0none/876none,0
0none/877none,0
0none/878none,0
0none/879none,0
0none/880none,0
0none/881none,0
0none/882none,0
0none/883none,0
0none/884none,0
0none/885none,0
0none/886none,0
0none/887none,0
0none/888none,0
0none/889none,0
0none/890none,0
0none/891none,0
0none/892none,0
0none/893none,0
0none/894none,0
0none/895none,0
0none/896none,0
0none/897none,0
0none/898none,0
0none/899none,0
0none/900none,0
0none/901none,0
0none/902none,0
0none/903none,0
0none/904none,0
0none/905none,0
0none/906none,0
0none/907none,0
0none/908none,0
0none/909none,0
0none/910none,0
0none/911none,0
0none/912none,0
0none/913none,0
0none/914none,0
0none/915none,0
0none/916none,0
0none/917none,0
0none/918none,0
0none/919none,0
0none/920none,0
0none/921none,0
0none/922none,0
0none/923none,0
0none/924none,0
0none/925none,0
0none/926none,0
0none/927none,0
0none/928none,0
0none/929none,0
0none/930none,0
0none/931none,0
0none/932none,0
0none/933none,0
0none/934none,0
0none/935none,0
0none/936none,0
0none/937none,0
0none/938none,0
0none/939none,0
0none/940none,0
0none/941none,0
0none/942none,0
0none/943none,0
0none/944none,0
0none/945none,0
0none/946none,0
0none/947none,0
0none/948none,0
0none/949none,0
0none/950none,0
0none/951none,0
0none/952none,0
0none/953none,0
0none/954none,0
0none/955none,0
0none/956none,0
0none/957none,0
0none/958none,0
0none/959none,0
0none/960none,0
0none/961none,0
0none/962none,0
0none/963none,0
0none/964none,0
0none/965none,0
0none/966none,0
0none/967none,0
0none/968none,0
0none/969none,0
0none/970none,0
0none/971none,0
0none/972none,0
0none/973none,0
0none/974none,0
0none/975none,0
0none/976none,0
0none/977none,0
0none/978none,0
0none/979none,0
0none/980none,0
0none/981none,0
0none/982none,0
0none/983none,0
0none/984none,0
0none/985none,0
0none/986none,0
0none/987none,0
0none/988none,0
0none/989none,0
0none/990none,0
0none/991none,0
0none/992none,0
0none/993none,0
0none/994none,0
0none/995none,0
0none/996none,0
0none/997none,0
0none/998none,0
0none/999none,0
0none/1000none,0
0none/1001none,0
0none/1002none,0
0none/1003none,0
0none/1004none,0
0none/1005none,0
0none/1006none,0
0none/1007none,0
0none/1008none,0
0none/1009none,0
0none/1010none,0
0none/1011none,0
0none/1012none,0
0none/1013none,0
0none/1014none,0
0none/1015none,0
0none/1016none,0
0none/1017none,0
0none/1018none,0
0none/1019none,0
0none/1020none,0
0none/1021none,0
0none/1022none,0
0none/1023none,0
0none/1024none,0
0none/1025none,0
0none/1026none,0
0none/1027none,0
0none/1028none,0
0none/1029none,0
0none/1030none,0
0none/1031none,0
0none/1032none,0
0none/1033none,0
0none/1034none,0
0none/1035none,0
0none/1036none,0
0none/1037none,0
0none/1038none,0
0none/1039none,0
0none/1040none,0
0none/1041none,0
0none/1042none,0
0none/1043none,0
0none/1044none,0
0none/1045none,0
0none/1046none,0
0none/1047none,0
0none/1048none,0
0none/1049none,0
0none/1050none,0
0none/1051none,0
0none/1052none,0
0none/1053none,0
0none/1054none,0
0none/1055none,0
0none/1056none,0
0none/1057none,0
0none/1058none,0
0none/1059none,0
0none/1060none,0
0none/1061none,0
0none/1062none,0
0none/1063none,0
0none/1064none,0
0none/1065none,0
0none/1066none,0
0none/1067none,0
0none/1068none,0
0none/1069none,0
0none/1070none,0
0none/1071none,0
0none/1072none,0
0none/1073none,0
0none/1074none,0
0none/1075none,0
0none/1076none,0
0none/1077none,0
0none/1078none,0
0none/1079none,0
0none/1080none,0
0none/1081none,0
0none/1082none,0
0none/1083none,0
0none/1084none,0
0none/1085none,0
0none/1086none,0
0none/1087none,0
0none/1088none,0
0none/1089none,0
0none/1090none,0
0none/1091none,0
0none/1092none,0
0none/1093none,0
0none/1094none,0
0none/1095none,0
0none/1096none,0
0none/1097none,0
0none/1098none,0
0none/1099none,0
0none/1100none,0
0none/1101none,0
0none/1102none,0
0none/1103none,0
0none/1104none,0
0none/1105none,0
0none/1106none,0
0none/1107none,0
0none/1108none,0
0none/1109none,0
0none/1110none,0
0none/1111none,0
0none/1112none,0
0none/1113none,0
0none/1114none,0
0none/1115none,0
0none/1116none,0
0none/1117none,0
0none/1118none,0
0none/1119none,0
0none/1120none,0
0none/1121none,0
0none/1122none,0
0none/1123none,0
0none/1124none,0
0none/1125none,0
0none/1126none,0
0none/1127none,0
0none/1128none,0
0none/1129none,0
0none/1130none,0
0none/1131none,0
0none/1132none,0
0none/1133none,0
0none/1134none,0
0none/1135none,0
0none/1136none,0
0none/1137none,0
0none/1138none,0
0none/1139none,0
0none/1140none,0
0none/1141none,0
0none/1142none,0
0none/1143none,0
0none/1144none,0
0none/1145none,0
0none/1146none,0
0none/1147none,0
0none/1148none,0
0none/1149none,0
0none/1150none,0
0none/1151none,0
0none/1152none,0
0none/1153none,0
0none/1154none,0
0none/1155none,0
0none/1156none,0
0none/1157none,0
0none/1158none,0
0none/1159none,0
0none/1160none,0
0none/1161none,0
0none/1162none,0
0none/1163none,0
0none/1164none,0
0none/1165none,0
0none/1166none,0
0none/1167none,0
0none/1168none,0
0none/1169none,0
0none/1170none,0
0none/1171none,0
0none/1172none,0
0none/1173none,0
0none/1174none,0
0none/1175none,0
0none/1176none,0
0none/1177none,0
0none/1178none,0
0none/1179none,0
0none/1180none,0
0none/1181none,0
0none/1182none,0
0none/1183none,0
0none/1184none,0
0none/1185none,0
0none/1186none,0
0none/1187none,0
0none/1188none,0
0none/1189none,0
0none/1190none,0
0none/1191none,0
0none/1192none,0
0none/1193none,0
0none/1194none,0
0none/1195none,0
0none/1196none,0
0none/1197none,0
0none/1198none,0
0none/1199none,0
0none/1200none,0
0none/1201none,0
0none/1202none,0
0none/1203none,0
0none/1204none,0
0none/1205none,0
0none/1206none,0
0none/1207none,0
0none/1208none,0
0none/1209none,0
0none/1210none,0
0none/1211none,0
0none/1212none,0
0none/1213none,0
0none/1214none,0
0none/1215none,0
0none/1216none,0
0none/1217none,0
0none/1218none,0
0none/1219none,0
0none/1220none,0
0none/1221none,0
0none/1222none,0
0none/1223none,0
0none/1224none,0
0none/1225none,0
0none/1226none,0
0none/1227none,0
0none/1228none,0
0none/1229none,0
0none/1230none,0
0none/1231none,0
0none/1232none,0
0none/1233none,0
0none/1234none,0
0none/1235none,0
0none/1236none,0
0none/1237none,0
0none/1238none,0
0none/1239none,0
0none/1240none,0
0none/1241none,0
0none/1242none,0
0none/1243none,0
0none/1244none,0
0none/1245none,0
0none/1246none,0
0none/1247none,0
0none/1248none,0
0none/1249none,0
0none/1250none,0
0none/1251none,0
0none/1252none,0
0none/1253none,0
0none/1254none,0
0none/1255none,0
0none/1256none,0
0none/1257none,0
0none/1258none,0
0none/1259none,0
0none/1260none,0
0none/1261none,0
0none/1262none,0
0none/1263none,0
0none/1264none,0
0none/1265none,0
0none/1266none,0
0none/1267none,0
0none/1268none,0
0none/1269none,0
0none/1270none,0
0none/1271none,0
0none/1272none,0
0none/1273none,0
0none/1274none,0
0none/1275none,0
0none/1276none,0
0none/1277none,0
0none/1278none,0
0none/1279none,0
0none/1280none,0
0none/1281none,0
0none/1282none,0
0none/1283none,0
0none/1284none,0
0none/1285none,0
0none/1286none,0
0none/1287none,0
0none/1288none,0
0none/1289none,0
0none/1290none,0
0none/1291none,0
0none/1292none,0
0none/1293none,0
0none/1294none,0
0none/1295none,0
0none/1296none,0
0none/1297none,0
0none/1298none,0
0none/1299none,0
0none/1300none,0
0none/1301none,0
0none/1302none,0
0none/1303none,0
0none/1304none,0
0none/1305none,0
0none/1306none,0
0none/1307none,0
0none/1308none,0
0none/1309none,0
0none/1310none,0
0none/1311none,0
0none/1312none,0
0none/1313none,0
0none/1314none,0
0none/1315none,0
0none/1316none,0
0none/1317none,0
0none/1318none,0
0none/1319none,0
0none/1320none,0
0none/1321none,0
0none/1322none,0
0none/1323none,0
0none/1324none,0
0none/1325none,0
0none/1326none,0
0none/1327none,0
0none/1328none,0
0none/1329none,0
0none/1330none,0
0none/1331none,0
0none/1332none,0
0none/1333none,0
0none/1334none,0
0none/1335none,0
0none/1336none,0
0none/1337none,0
0none/1338none,0
0none/1339none,0
0none/1340none,0
0none/1341none,0
0none/1342none,0
0none/1343none,0
0none/1344none,0
0none/1345none,0
0none/1346none,0
0none/1347none,0
0none/1348none,0
0none/1349none,0
0none/1350none,0
0none/1351none,0
0none/1352none,0
0none/1353none,0
0none/1354none,0
0none/1355none,0
0none/1356none,0
0none/1357none,0
0none/1358none,0
0none/1359none,0
0none/1360none,0
0none/1361none,0
0none/1362none,0
0none/1363none,0
0none/1364none,0
0none/1365none,0
0none/1366none,0
0none/1367none,0
0none/1368none,0
0none/1369none,0
0none/1370none,0
0none/1371none,0
0none/1372none,0
0none/1373none,0
0none/1374none,0
0none/1375none,0
0none/1376none,0
0none/1377none,0
0none/1378none,0
0none/1379none,0
0none/1380none,0
0none/1381none,0
0none/1382none,0
0none/1383none,0
0none/1384none,0
0none/1385none,0
0none/1386none,0
0none/1387none,0
0none/1388none,0
0none/1389none,0
0none/1390none,0
0none/1391none,0
0none/1392none,0
0none/1393none,0
0none/1394none,0
0none/1395none,0
0none/1396none,0
0none/1397none,0
0none/1398none,0
0none/1399none,0
0none/1400none,0
0none/1401none,0
0none/1402none,0
0none/1403none,0
0none/1404none,0
0none/1405none,0
0none/1406none,0
0none/1407none,0
0none/1408none,0
0none/1409none,0
0none/1410none,0
0none/1411none,0
0none/1412none,0
0none/1413none,0
0none/1414none,0
0none/1415none,0
0none/1416none,0
0none/1417none,0
0none/1418none,0
0none/1419none,0
0none/1420none,0
0none/1421none,0
0none/1422none,0
0none/1423none,0
0none/1424none,0
0none/1425none,0
0none/1426none,0
0none/1427none,0
0none/1428none,0
0none/1429none,0
0none/1430none,0
0none/1431none,0
0none/1432none,0
0none/1433none,0
0none/1434none,0
0none/1435none,0
0none/1436none,0
0none/1437none,0
0none/1438none,0
0none/1439none,0
0none/1440none,0
0none/1441none,0
0none/1442none,0
0none/1443none,0
0none/1444none,0
0none/1445none,0
0none/1446none,0
0none/1447none,0
0none/1448none,0
0none/1449none,0
0none/1450none,0
0none/1451none,0
0none/1452none,0
0none/1453none,0
0none/1454none,0
0none/1455none,0
0none/1456none,0
0none/1457none,0
0none/1458none,0
0none/1459none,0
0none/1460none,0
0none/1461none,0
0none/1462none,0
0none/1463none,0
0none/1464none,0
0none/1465none,0
0none/1466none,0
0none/1467none,0
0none/1468none,0
0none/1469none,0
0none/1470none,0
0none/1471none,0
0none/1472none,0
0none/1473none,0
0none/1474none,0
0none/1475none,0
0none/1476none,0
0none/1477none,0
0none/1478none,0
0none/1479none,0
0none/1480none,0
0none/1481none,0
0none/1482none,0
0none/1483none,0
0none/1484none,0
0none/1485none,0
0none/1486none,0
0none/1487none,0
0none/1488none,0
0none/1489none,0
0none/1490none,0
0none/1491none,0
0none/1492none,0
0none/1493none,0
0none/1494none,0
0none/1495none,0
0none/1496none,0
0none/1497none,0
0none/1498none,0
0none/1499none,0
0none/1500none,0
0none/1501none,0
0none/1502none,0
0none/1503none,0
0none/1504none,0
0none/1505none,0
0none/1506none,0
0none/1507none,0
0none/1508none,0
0none/1509none,0
0none/1510none,0
0none/1511none,0
0none/1512none,0
0none/1513none,0
0none/1514none,0
0none/1515none,0
0none/1516none,0
0none/1517none,0
0none/1518none,0
0none/1519none,0
0none/1520none,0
0none/1521none,0
0none/1522none,0
0none/1523none,0
0none/1524none,0
0none/1525none,0
0none/1526none,0
0none/1527none,0
0none/1528none,0
0none/1529none,0
0none/1530none,0
0none/1531none,0
0none/1532none,0
0none/1533none,0
0none/1534none,0
0none/1535none,0
0none/1536none,0
0none/1537none,0
0none/1538none,0
0none/1539none,0
0none/1540none,0
0none/1541none,0
0none/1542none,0
0none/1543none,0
0none/1544none,0
0none/1545none,0
0none/1546none,0
0none/1547none,0
0none/1548none,0
0none/1549none,0
0none/1550none,0
0none/1551none,0
0none/1552none,0
0none/1553none,0
0none/1554none,0
0none/1555none,0
0none/1556none,0
0none/1557none,0
0none/1558none,0
0none/1559none,0
0none/1560none,0
0none/1561none,0
0none/1562none,0
0none/1563none,0
0none/1564none,0
0none/1565none,0
0none/1566none,0
0none/1567none,0
0none/1568none,0
0none/1569none,0
0none/1570none,0
0none/1571none,0
0none/1572none,0
0none/1573none,0
0none/1574none,0
0none/1575none,0
0none/1576none,0
0none/1577none,0
0none/1578none,0
0none/1579none,0
0none/1580none,0
0none/1581none,0
0none/1582none,0
0none/1583none,0
0none/1584none,0
0none/1585none,0
0none/1586none,0
0none/1587none,0
0none/1588none,0
0none/1589none,0
0none/1590none,0
0none/1591none,0
0none/1592none,0
0none/1593none,0
0none/1594none,0
0none/1595none,0
0none/1596none,0
0none/1597none,0
0none/1598none,0
0none/1599none,0
0none/1600none,0
0none/1601none,0
0none/1602none,0
0none/1603none,0
0none/1604none,0
0none/1605none,0
0none/1606none,0
0none/1607none,0
0none/1608none,0
0none/1609none,0
0none/1610none,0
0none/1611none,0
0none/1612none,0
0none/1613none,0
0none/1614none,0
0none/1615none,0
0none/1616none,0
0none/1617none,0
0none/1618none,0
0none/1619none,0
0none/1620none,0
0none/1621none,0
0none/1622none,0
0none/1623none,0
0none/1624none,0
0none/1625none,0
0none/1626none,0
0none/1627none,0
0none/1628none,0
0none/1629none,0
0none/1630none,0
0none/1631none,0
0none/1632none,0
0none/1633none,0
0none/1634none,0
0none/1635none,0
0none/1636none,0
0none/1637none,0
0none/1638none,0
0none/1639none,0
0none/1640none,0
0none/1641none,0
0none/1642none,0
0none/1643none,0
0none/1644none,0
0none/1645none,0
0none/1646none,0
0none/1647none,0
0none/1648none,0
0none/1649none,0
0none/1650none,0
0none/1651none,0
0none/1652none,0
0none/1653none,0
0none/1654none,0
0none/1655none,0
0none/1656none,0
0none/1657none,0
0none/1658none,0
0none/1659none,0
0none/1660none,0
0none/1661none,0
0none/1662none,0
0none/1663none,0
0none/1664none,0
0none/1665none,0
0none/1666none,0
